gameid,leagid,leagyear,teamid,oppteamid,pf,pa,cpf,cpa,win,loss,tie,ot,so,otl,rw,rotw,sow,sol,pts,confw,confl,conft,divw,divl,divt,isdog,isfav,ispick,dogout,dogcover,ispush,favcover,iscover,isdogmlcover,isfavmlcover,isover,isunder,isoupush,ishomew,ishomel,ishomet,isawayw,isawayl,isawayt,home_away,teamlocation,teamname,confid,confname,divid,divname,oppteamlocation,oppteamname,oppconfid,oppconfname,oppdivid,oppdivname,isconf,isdiv,weeknum,gamedate,spread,ou,dogml,favml,gametypeid,siteloc
1202440,1,2024,8,14,7,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,home,Tampa Bay,Buccaneers,6,National,8,South,Denver,Broncos,7,American,14,West,0,0,3,2024-09-22 00:00:00,7.0,39.5,260.0,-350.0,1,1
1202440,1,2024,14,8,26,7,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,away,Denver,Broncos,7,American,14,West,Tampa Bay,Buccaneers,6,National,8,South,0,0,3,2024-09-22 00:00:00,7.0,39.5,260.0,-350.0,1,1
1202441,1,2024,6,16,36,22,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,away,Carolina,Panthers,6,National,8,South,Las Vegas,Raiders,7,American,14,West,0,0,3,2024-09-22 00:00:00,5.5,41.0,200.0,-250.0,1,1
1202441,1,2024,16,6,22,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,home,Las Vegas,Raiders,7,American,14,West,Carolina,Panthers,6,National,8,South,0,0,3,2024-09-22 00:00:00,5.5,41.0,200.0,-250.0,1,1
1202442,1,2024,10,67,3,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,away,Miami,Dolphins,7,American,5,East,Seattle,Seahawks,6,National,14,West,0,0,3,2024-09-22 00:00:00,4.5,41.5,180.0,-225.0,1,1
1202442,1,2024,67,10,24,3,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,home,Seattle,Seahawks,6,National,14,West,Miami,Dolphins,7,American,5,East,0,0,3,2024-09-22 00:00:00,4.5,41.5,180.0,-225.0,1,1
1202443,1,2024,12,18,25,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,home,Dallas,Cowboys,6,National,5,East,Baltimore,Ravens,7,American,4,North,0,0,3,2024-09-22 00:00:00,1.5,48.5,105.0,-125.0,1,1
1202443,1,2024,18,12,28,25,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,away,Baltimore,Ravens,7,American,4,North,Dallas,Cowboys,6,National,5,East,0,0,3,2024-09-22 00:00:00,1.5,48.5,105.0,-125.0,1,1
1202444,1,2024,56,76,24,27,24,27,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,away,San Francisco,49ers,6,National,14,West,Los Angeles-N,Rams,6,National,14,West,1,1,3,2024-09-22 00:00:00,7.5,43.5,280.0,-350.0,1,1
1202444,1,2024,76,56,27,24,27,24,1,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,home,Los Angeles-N,Rams,6,National,14,West,San Francisco,49ers,6,National,14,West,1,1,3,2024-09-22 00:00:00,7.5,43.5,280.0,-350.0,1,1
1202445,1,2024,2,45,20,13,20,13,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,away,Detroit,Lions,6,National,4,North,Arizona,Cardinals,6,National,14,West,1,0,3,2024-09-22 00:00:00,3.0,52.5,125.0,-150.0,1,1
1202445,1,2024,45,2,13,20,13,20,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,home,Arizona,Cardinals,6,National,14,West,Detroit,Lions,6,National,4,North,1,0,3,2024-09-22 00:00:00,3.0,52.5,125.0,-150.0,1,1
1202446,1,2024,5,15,17,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,home,Atlanta,Falcons,6,National,8,South,Kansas City,Chiefs,7,American,14,West,0,0,3,2024-09-22 00:00:00,3.5,46.5,155.0,-190.0,1,1
1202446,1,2024,15,5,22,17,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,away,Kansas City,Chiefs,7,American,14,West,Atlanta,Falcons,6,National,8,South,0,0,3,2024-09-22 00:00:00,3.5,46.5,155.0,-190.0,1,1
1202447,1,2024,9,25,47,10,47,10,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,home,Buffalo,Bills,7,American,5,East,Jacksonville,Jaguars,7,American,8,South,1,0,3,2024-09-23 00:00:00,5.5,45.5,200.0,-250.0,1,1
1202447,1,2024,25,9,10,47,10,47,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,away,Jacksonville,Jaguars,7,American,8,South,Buffalo,Bills,7,American,5,East,1,0,3,2024-09-23 00:00:00,5.5,45.5,200.0,-250.0,1,1
1202448,1,2024,19,34,33,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,home,Cincinnati,Bengals,7,American,4,North,Washington,Commanders,6,National,5,East,0,0,3,2024-09-23 00:00:00,7.5,48.5,310.0,-400.0,1,1
1202448,1,2024,34,19,38,33,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,away,Washington,Commanders,6,National,5,East,Cincinnati,Bengals,7,American,4,North,0,0,3,2024-09-23 00:00:00,7.5,48.5,310.0,-400.0,1,1
1202449,1,2024,12,23,20,15,20,15,1,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,away,Dallas,Cowboys,6,National,5,East,New York-N,Giants,6,National,5,East,1,1,4,2024-09-26 00:00:00,5.5,45.0,200.0,-250.0,1,1
1202449,1,2024,23,12,15,20,15,20,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,home,New York-N,Giants,6,National,5,East,Dallas,Cowboys,6,National,5,East,1,1,4,2024-09-26 00:00:00,5.5,45.0,200.0,-250.0,1,1
1202450,1,2024,5,7,26,24,26,24,1,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,home,Atlanta,Falcons,6,National,8,South,New Orleans,Saints,6,National,8,South,1,1,4,2024-09-29 00:00:00,2.5,42.0,115.0,-135.0,1,1
1202450,1,2024,7,5,24,26,24,26,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,away,New Orleans,Saints,6,National,8,South,Atlanta,Falcons,6,National,8,South,1,1,4,2024-09-29 00:00:00,2.5,42.0,115.0,-135.0,1,1
1202451,1,2024,76,77,18,24,18,24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,away,Los Angeles-N,Rams,6,National,14,West,Chicago,Bears,6,National,4,North,1,0,4,2024-09-29 00:00:00,3.0,41.0,135.0,-160.0,1,1
1202451,1,2024,77,76,24,18,24,18,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,home,Chicago,Bears,6,National,4,North,Los Angeles-N,Rams,6,National,14,West,1,0,4,2024-09-29 00:00:00,3.0,41.0,135.0,-160.0,1,1
1202452,1,2024,3,4,29,31,29,31,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,home,Green Bay,Packers,6,National,4,North,Minnesota,Vikings,6,National,4,North,1,1,4,2024-09-29 00:00:00,2.5,43.5,115.0,-135.0,1,1
1202452,1,2024,4,3,31,29,31,29,1,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,away,Minnesota,Vikings,6,National,4,North,Green Bay,Packers,6,National,4,North,1,1,4,2024-09-29 00:00:00,2.5,43.5,115.0,-135.0,1,1
1202453,1,2024,21,24,24,27,24,27,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,away,Pittsburgh,Steelers,7,American,4,North,Indianapolis,Colts,7,American,8,South,1,0,4,2024-09-29 00:00:00,1.5,40.0,105.0,-125.0,1,1
1202453,1,2024,24,21,27,24,27,24,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,home,Indianapolis,Colts,7,American,8,South,Pittsburgh,Steelers,7,American,4,North,1,0,4,2024-09-29 00:00:00,1.5,40.0,105.0,-125.0,1,1
1202454,1,2024,13,14,9,10,9,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,home,New York-A,Jets,7,American,5,East,Denver,Broncos,7,American,14,West,1,0,4,2024-09-29 00:00:00,7.5,39.5,300.0,-375.0,1,1
1202454,1,2024,14,13,10,9,10,9,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,away,Denver,Broncos,7,American,14,West,New York-A,Jets,7,American,5,East,1,0,4,2024-09-29 00:00:00,7.5,39.5,300.0,-375.0,1,1
1202455,1,2024,1,8,16,33,16,33,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,away,Philadelphia,Eagles,6,National,5,East,Tampa Bay,Buccaneers,6,National,8,South,1,0,4,2024-09-29 00:00:00,1.5,43.0,110.0,-130.0,1,1
1202455,1,2024,8,1,33,16,33,16,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,home,Tampa Bay,Buccaneers,6,National,8,South,Philadelphia,Eagles,6,National,5,East,1,0,4,2024-09-29 00:00:00,1.5,43.0,110.0,-130.0,1,1
1202456,1,2024,6,19,24,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,home,Carolina,Panthers,6,National,8,South,Cincinnati,Bengals,7,American,4,North,0,0,4,2024-09-29 00:00:00,4.5,47.5,180.0,-225.0,1,1
1202456,1,2024,19,6,34,24,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,away,Cincinnati,Bengals,7,American,4,North,Carolina,Panthers,6,National,8,South,0,0,4,2024-09-29 00:00:00,4.5,47.5,180.0,-225.0,1,1
1202457,1,2024,22,25,24,20,24,20,1,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,home,Houston,Texans,7,American,8,South,Jacksonville,Jaguars,7,American,8,South,1,1,4,2024-09-29 00:00:00,6.0,45.5,220.0,-275.0,1,1
1202457,1,2024,25,22,20,24,20,24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,away,Jacksonville,Jaguars,7,American,8,South,Houston,Texans,7,American,8,South,1,1,4,2024-09-29 00:00:00,6.0,45.5,220.0,-275.0,1,1
1202458,1,2024,34,45,42,14,42,14,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,away,Washington,Commanders,6,National,5,East,Arizona,Cardinals,6,National,14,West,1,0,4,2024-09-29 00:00:00,3.5,50.5,145.0,-175.0,1,1
1202458,1,2024,45,34,14,42,14,42,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,home,Arizona,Cardinals,6,National,14,West,Washington,Commanders,6,National,5,East,1,0,4,2024-09-29 00:00:00,3.5,50.5,145.0,-175.0,1,1
1202459,1,2024,11,56,13,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,away,New England,Patriots,7,American,5,East,San Francisco,49ers,6,National,14,West,0,0,4,2024-09-29 00:00:00,10.5,40.5,425.0,-600.0,1,1
1202459,1,2024,56,11,30,13,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,home,San Francisco,49ers,6,National,14,West,New England,Patriots,7,American,5,East,0,0,4,2024-09-29 00:00:00,10.5,40.5,425.0,-600.0,1,1
1202460,1,2024,16,20,20,16,20,16,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,home,Las Vegas,Raiders,7,American,14,West,Cleveland,Browns,7,American,4,North,1,0,4,2024-09-29 00:00:00,2.0,37.0,110.0,-130.0,1,1
1202460,1,2024,20,16,16,20,16,20,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,away,Cleveland,Browns,7,American,4,North,Las Vegas,Raiders,7,American,14,West,1,0,4,2024-09-29 00:00:00,2.0,37.0,110.0,-130.0,1,1
1202461,1,2024,15,17,17,10,17,10,1,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,away,Kansas City,Chiefs,7,American,14,West,Los Angeles-A,Chargers,7,American,14,West,1,1,4,2024-09-29 00:00:00,7.0,39.5,280.0,-350.0,1,1
1202461,1,2024,17,15,10,17,10,17,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,home,Los Angeles-A,Chargers,7,American,14,West,Kansas City,Chiefs,7,American,14,West,1,1,4,2024-09-29 00:00:00,7.0,39.5,280.0,-350.0,1,1
1202462,1,2024,9,18,10,35,10,35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,away,Buffalo,Bills,7,American,5,East,Baltimore,Ravens,7,American,4,North,1,0,4,2024-09-29 00:00:00,2.5,46.5,110.0,-130.0,1,1
1202462,1,2024,18,9,35,10,35,10,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,home,Baltimore,Ravens,7,American,4,North,Buffalo,Bills,7,American,5,East,1,0,4,2024-09-29 00:00:00,2.5,46.5,110.0,-130.0,1,1
1202463,1,2024,10,26,12,31,12,31,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,home,Miami,Dolphins,7,American,5,East,Tennessee,Titans,7,American,8,South,1,0,4,2024-09-30 00:00:00,1.0,36.5,100.0,-120.0,1,1
1202463,1,2024,26,10,31,12,31,12,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,away,Tennessee,Titans,7,American,8,South,Miami,Dolphins,7,American,5,East,1,0,4,2024-09-30 00:00:00,1.0,36.5,100.0,-120.0,1,1
1202464,1,2024,2,67,42,29,42,29,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,home,Detroit,Lions,6,National,4,North,Seattle,Seahawks,6,National,14,West,1,0,4,2024-09-30 00:00:00,3.5,46.5,155.0,-190.0,1,1
1202464,1,2024,67,2,29,42,29,42,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,away,Seattle,Seahawks,6,National,14,West,Detroit,Lions,6,National,4,North,1,0,4,2024-09-30 00:00:00,3.5,46.5,155.0,-190.0,1,1
1202465,1,2024,5,8,36,30,36,30,1,0,0,1,0,0,0,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,home,Atlanta,Falcons,6,National,8,South,Tampa Bay,Buccaneers,6,National,8,South,1,1,5,2024-10-03 00:00:00,1.5,43.5,105.0,-125.0,1,1
1202465,1,2024,8,5,30,36,30,36,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,away,Tampa Bay,Buccaneers,6,National,8,South,Atlanta,Falcons,6,National,8,South,1,1,5,2024-10-03 00:00:00,1.5,43.5,105.0,-125.0,1,1
1202466,1,2024,4,13,23,17,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,home,Minnesota,Vikings,6,National,4,North,New York-A,Jets,7,American,5,East,0,0,5,2024-10-06 00:00:00,2.5,40.5,125.0,-150.0,1,2
1202466,1,2024,13,4,17,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,away,New York-A,Jets,7,American,5,East,Minnesota,Vikings,6,National,4,North,0,0,5,2024-10-06 00:00:00,2.5,40.5,125.0,-150.0,1,2
1202467,1,2024,6,77,10,36,10,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,away,Carolina,Panthers,6,National,8,South,Chicago,Bears,6,National,4,North,1,0,5,2024-10-06 00:00:00,3.5,42.0,165.0,-200.0,1,1
1202467,1,2024,77,6,36,10,36,10,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,home,Chicago,Bears,6,National,4,North,Carolina,Panthers,6,National,8,South,1,0,5,2024-10-06 00:00:00,3.5,42.0,165.0,-200.0,1,1
1202468,1,2024,18,19,41,38,41,38,1,0,0,1,0,0,0,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,away,Baltimore,Ravens,7,American,4,North,Cincinnati,Bengals,7,American,4,North,1,1,5,2024-10-06 00:00:00,2.5,50.5,125.0,-150.0,1,1
1202468,1,2024,19,18,38,41,38,41,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,home,Cincinnati,Bengals,7,American,4,North,Baltimore,Ravens,7,American,4,North,1,1,5,2024-10-06 00:00:00,2.5,50.5,125.0,-150.0,1,1
1202469,1,2024,10,11,15,10,15,10,1,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,away,Miami,Dolphins,7,American,5,East,New England,Patriots,7,American,5,East,1,1,5,2024-10-06 00:00:00,1.0,35.5,-105.0,-115.0,1,1
1202469,1,2024,11,10,10,15,10,15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,home,New England,Patriots,7,American,5,East,Miami,Dolphins,7,American,5,East,1,1,5,2024-10-06 00:00:00,1.0,35.5,-105.0,-115.0,1,1
1202470,1,2024,20,34,13,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,away,Cleveland,Browns,7,American,4,North,Washington,Commanders,6,National,5,East,0,0,5,2024-10-06 00:00:00,3.5,44.5,145.0,-175.0,1,1
1202470,1,2024,34,20,34,13,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,home,Washington,Commanders,6,National,5,East,Cleveland,Browns,7,American,4,North,0,0,5,2024-10-06 00:00:00,3.5,44.5,145.0,-175.0,1,1
1202471,1,2024,24,25,34,37,34,37,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,away,Indianapolis,Colts,7,American,8,South,Jacksonville,Jaguars,7,American,8,South,1,1,5,2024-10-06 00:00:00,3.0,46.0,125.0,-150.0,1,1
1202471,1,2024,25,24,37,34,37,34,1,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,home,Jacksonville,Jaguars,7,American,8,South,Indianapolis,Colts,7,American,8,South,1,1,5,2024-10-06 00:00:00,3.0,46.0,125.0,-150.0,1,1
1202472,1,2024,9,22,20,23,20,23,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,away,Buffalo,Bills,7,American,5,East,Houston,Texans,7,American,8,South,1,0,5,2024-10-06 00:00:00,1.0,47.5,100.0,-120.0,1,1
1202472,1,2024,22,9,23,20,23,20,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,home,Houston,Texans,7,American,8,South,Buffalo,Bills,7,American,5,East,1,0,5,2024-10-06 00:00:00,1.0,47.5,100.0,-120.0,1,1
1202473,1,2024,14,16,34,18,34,18,1,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,home,Denver,Broncos,7,American,14,West,Las Vegas,Raiders,7,American,14,West,1,1,5,2024-10-06 00:00:00,3.0,36.5,125.0,-150.0,1,1
1202473,1,2024,16,14,18,34,18,34,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,away,Las Vegas,Raiders,7,American,14,West,Denver,Broncos,7,American,14,West,1,1,5,2024-10-06 00:00:00,3.0,36.5,125.0,-150.0,1,1
1202474,1,2024,45,56,24,23,24,23,1,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,away,Arizona,Cardinals,6,National,14,West,San Francisco,49ers,6,National,14,West,1,1,5,2024-10-06 00:00:00,7.5,49.5,280.0,-350.0,1,1
1202474,1,2024,56,45,23,24,23,24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,home,San Francisco,49ers,6,National,14,West,Arizona,Cardinals,6,National,14,West,1,1,5,2024-10-06 00:00:00,7.5,49.5,280.0,-350.0,1,1
1202475,1,2024,3,76,24,19,24,19,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,away,Green Bay,Packers,6,National,4,North,Los Angeles-N,Rams,6,National,14,West,1,0,5,2024-10-06 00:00:00,3.5,48.0,155.0,-190.0,1,1
1202475,1,2024,76,3,19,24,19,24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,home,Los Angeles-N,Rams,6,National,14,West,Green Bay,Packers,6,National,4,North,1,0,5,2024-10-06 00:00:00,3.5,48.0,155.0,-190.0,1,1
1202476,1,2024,23,67,29,20,29,20,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,away,New York-N,Giants,6,National,5,East,Seattle,Seahawks,6,National,14,West,1,0,5,2024-10-06 00:00:00,6.0,43.5,220.0,-275.0,1,1
1202476,1,2024,67,23,20,29,20,29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,home,Seattle,Seahawks,6,National,14,West,New York-N,Giants,6,National,5,East,1,0,5,2024-10-06 00:00:00,6.0,43.5,220.0,-275.0,1,1
1202477,1,2024,12,21,20,17,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,away,Dallas,Cowboys,6,National,5,East,Pittsburgh,Steelers,7,American,4,North,0,0,5,2024-10-06 00:00:00,2.5,43.0,115.0,-135.0,1,1
1202477,1,2024,21,12,17,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,home,Pittsburgh,Steelers,7,American,4,North,Dallas,Cowboys,6,National,5,East,0,0,5,2024-10-06 00:00:00,2.5,43.0,115.0,-135.0,1,1
1202478,1,2024,7,15,13,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,away,New Orleans,Saints,6,National,8,South,Kansas City,Chiefs,7,American,14,West,0,0,5,2024-10-07 00:00:00,5.5,43.0,200.0,-250.0,1,1
1202478,1,2024,15,7,26,13,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,home,Kansas City,Chiefs,7,American,14,West,New Orleans,Saints,6,National,8,South,0,0,5,2024-10-07 00:00:00,5.5,43.0,200.0,-250.0,1,1
1202479,1,2024,56,67,36,24,36,24,1,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,away,San Francisco,49ers,6,National,14,West,Seattle,Seahawks,6,National,14,West,1,1,6,2024-10-10 00:00:00,3.5,49.5,155.0,-190.0,1,1
